,auction_id,experiment,date,hour,device_make,platform_os,browser,yes,no
6960,dd5a2b3a-4404-4aff-804a-e8a9a4b0c62b,control,2020-07-05,6,Generic Smartphone,6,Chrome Mobile,0,0
6963,dd6c418d-04d2-4506-963f-4f532e2b2e3e,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
6965,dd7584e4-db27-415d-b247-d227a2af6809,exposed,2020-07-10,12,Generic Smartphone,6,Chrome Mobile,0,0
6969,dd8b1bb6-70c9-4fac-910c-846aa2c37143,exposed,2020-07-09,15,Generic Smartphone,6,Chrome Mobile,0,0
6970,dd8b2131-4ea3-47c2-8d37-989f67721540,control,2020-07-07,8,Generic Smartphone,6,Chrome Mobile,0,0
6972,dd9106d1-38a4-4aaa-a474-f5ac9914fa49,control,2020-07-08,0,Generic Smartphone,6,Chrome Mobile,0,0
6974,dd9ea913-2007-4588-a726-052054b25c5d,exposed,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,1,0
6975,dda823e7-de4a-4b45-9c07-66fb64179233,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0,0
6976,ddae178a-0b33-489d-aa9b-45f6f053f5ab,exposed,2020-07-06,0,Generic Smartphone,6,Chrome Mobile,0,0
6977,ddbb374d-43a7-411e-bf29-dc581975f4a2,exposed,2020-07-07,3,Generic Smartphone,6,Chrome Mobile,0,0
6978,ddc4ad63-44f9-47d6-86d1-90add4f5bae0,exposed,2020-07-10,17,Generic Smartphone,6,Chrome Mobile,0,0
6979,ddc514ac-0912-470e-b99b-6afb3d70733f,control,2020-07-09,10,Generic Smartphone,6,Chrome Mobile,0,0
6980,ddc94404-ad74-423a-a1aa-8bbf60d80491,control,2020-07-09,13,Generic Smartphone,6,Chrome Mobile,0,0
6981,ddd6c219-05bb-447b-9ee4-a570cc8d2fff,exposed,2020-07-03,11,Generic Smartphone,6,Chrome Mobile,0,0
6984,dde8073d-6d3f-4fed-8680-af04d129f24b,exposed,2020-07-03,8,Generic Smartphone,6,Chrome Mobile,1,0
6987,de032d20-06c5-4a85-b9fe-f363230cfba4,control,2020-07-08,10,Generic Smartphone,6,Chrome Mobile,1,0
6989,de0ad062-a0fa-4ad0-aadd-9077f4a8fe85,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
6990,de1aa146-2841-4a43-a545-7b10df0f4ca1,control,2020-07-07,6,Generic Smartphone,6,Chrome Mobile,0,0
6992,de53e105-bd1e-43e0-92d2-5d71687b194a,exposed,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,0,0
6993,de582dbc-4032-4280-85d7-192c83e8747e,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
6996,de64fdbb-9fc1-431b-9ae6-49a256fbaa5e,exposed,2020-07-10,7,Generic Smartphone,6,Chrome Mobile,0,0
7000,de81214f-7cc9-44ac-a404-11b1cfc01604,exposed,2020-07-03,10,Generic Smartphone,6,Chrome Mobile,0,0
7002,de978aa4-d1ac-42e7-aa6c-50816dcdde85,exposed,2020-07-05,7,Generic Smartphone,6,Chrome Mobile,0,0
7005,dea1c55e-23e0-4550-82b9-08f8b0d6470d,exposed,2020-07-04,20,Generic Smartphone,6,Chrome Mobile,1,0
7006,deb048b6-827c-4851-a014-c4152cc4e59e,exposed,2020-07-03,6,Generic Smartphone,6,Chrome Mobile,0,0
7007,deb4c826-2b04-455c-b327-d8766ee394f7,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7008,deb72bc7-319e-4f6c-9d2a-2f96fcbcd03e,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7011,ded28a71-70b9-4f6c-863e-b8acd8bb4c83,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7013,ded951ec-80da-4f14-94ec-79108153cd97,exposed,2020-07-04,11,Generic Smartphone,6,Chrome Mobile,0,0
7014,dee18cc1-2c4a-44cc-915a-6046b1f7fc44,control,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,0,0
7019,df04e366-2769-4bb5-ac8d-55ef9a6a6248,control,2020-07-08,10,Generic Smartphone,6,Chrome Mobile,0,0
7020,df0553b8-b55d-4938-a8d0-e260d0e2b529,exposed,2020-07-09,21,Generic Smartphone,6,Chrome Mobile,0,0
7021,df0acf2c-d3a3-4402-ad88-423c7121193b,exposed,2020-07-10,3,Generic Smartphone,6,Chrome Mobile,0,0
7022,df0cb4cb-2f81-4999-922c-7f1e59b91385,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7025,df4d2ed4-9596-4f3d-b587-4d9834187c75,exposed,2020-07-06,9,Generic Smartphone,6,Chrome Mobile,1,0
7028,df5d7cba-df98-4e23-b157-5393084b0d1a,control,2020-07-07,4,Generic Smartphone,6,Chrome Mobile,0,0
7030,df6c0c80-a999-4e55-8a3a-34296101cb28,exposed,2020-07-05,1,Generic Smartphone,6,Chrome Mobile,0,0
7031,df6f26cd-e35a-4e23-abe7-d6aec89292fe,exposed,2020-07-09,6,Generic Smartphone,6,Chrome Mobile,0,0
7032,df6f812c-1e5c-4c8a-8ba1-09f2b202cc6e,control,2020-07-08,1,Generic Smartphone,6,Chrome Mobile,0,0
7033,df786279-facc-4b34-80e1-388bdfe2044d,control,2020-07-04,11,Generic Smartphone,6,Chrome Mobile,1,0
7036,df7d5076-8b23-4f12-8945-b340caedcedf,exposed,2020-07-10,11,Generic Smartphone,6,Chrome Mobile,0,0
7039,df8b26ff-b883-4b21-a23f-9a25787a0101,exposed,2020-07-07,11,Generic Smartphone,6,Chrome Mobile,0,0
7041,dfa14d82-1a3b-4aed-ad20-90938ca5c04f,exposed,2020-07-08,8,Generic Smartphone,6,Chrome Mobile,0,0
7042,dfa5e7ca-4f00-4bc9-b2fd-c2cec5a287f2,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
7043,dfba43f8-ace8-49ee-bd41-b40e59dd3e10,exposed,2020-07-05,1,Generic Smartphone,6,Chrome Mobile,0,0
7046,dfd6c0ec-ba91-4483-94f0-a50c550b9579,control,2020-07-07,12,Generic Smartphone,6,Chrome Mobile,0,0
7047,dfd91758-addf-4cda-b745-edd181af4a55,exposed,2020-07-10,3,Generic Smartphone,6,Chrome Mobile,0,0
7050,dffc14e1-f6f2-477a-ba3c-d791a1d0e093,control,2020-07-04,12,Generic Smartphone,6,Chrome Mobile,0,0
7051,dffdcca6-fc2a-437d-a954-ba330b941b17,control,2020-07-05,1,Generic Smartphone,6,Chrome Mobile,0,0
7052,e0052f0e-6137-458f-8738-4e9110557194,exposed,2020-07-09,14,Generic Smartphone,6,Chrome Mobile,0,0
7054,e012788c-7a92-4c13-9c1d-c988cf94f2c8,control,2020-07-04,4,Generic Smartphone,6,Chrome Mobile,1,0
7056,e017e17b-3d6a-4736-ac32-1412145bf126,control,2020-07-05,13,Generic Smartphone,6,Chrome Mobile,0,0
7057,e0187da2-1b4d-4c46-a64d-93da765e8dd2,exposed,2020-07-07,8,Generic Smartphone,6,Chrome Mobile,0,0
7058,e01c21a2-cc57-4dbb-a480-331c61b3677a,exposed,2020-07-04,9,Generic Smartphone,6,Chrome Mobile,0,0
7060,e0496ebf-cc93-40da-aed6-ce12f6b2f33d,exposed,2020-07-05,4,Nokia undefined$2$3,6,Chrome Mobile,0,0
7062,e0548990-8ea9-4c64-9e14-692e90d41204,exposed,2020-07-07,4,Generic Smartphone,6,Chrome Mobile,0,0
7063,e05daa86-33b5-4607-8168-8c6f475d8cbf,exposed,2020-07-09,5,Generic Smartphone,6,Chrome Mobile,0,0
7064,e0608325-c2bd-4952-996b-32067154dd9f,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7066,e09afa3f-27cd-40a4-8926-1d7926e865df,exposed,2020-07-04,19,Generic Smartphone,6,Chrome Mobile,0,0
7067,e0a10e02-2c27-4a13-a205-ab478010ec91,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7068,e0a971d9-ca4f-4e25-a4c6-672de65afb1e,control,2020-07-06,2,Generic Smartphone,6,Chrome Mobile,0,0
7072,e0dc3473-3c95-423d-ac28-a550723c8f06,control,2020-07-08,16,Generic Smartphone,6,Chrome Mobile,0,0
7073,e0dce290-a994-4721-a41f-5887d468a364,exposed,2020-07-03,11,Generic Smartphone,6,Chrome Mobile,0,0
7077,e0ed6950-39a6-4306-8d88-40c255f73e96,exposed,2020-07-04,4,Generic Smartphone,6,Chrome Mobile,0,0
7079,e0f550d8-4e14-4057-befb-127e927999be,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7080,e0f74d3c-a81f-4935-9982-dd30b27fbc47,exposed,2020-07-08,15,Generic Smartphone,6,Chrome Mobile,0,0
7081,e0f9712a-7002-4f2b-8e49-faf99ce7d022,control,2020-07-09,6,Generic Smartphone,6,Chrome Mobile,0,0
7082,e101f1fd-d473-4f12-8096-e15830209e82,control,2020-07-09,12,Generic Smartphone,6,Chrome Mobile,0,0
7086,e12e6d65-9d22-4f7c-b416-738a56057553,control,2020-07-09,4,Generic Smartphone,6,Chrome Mobile,0,0
7090,e144ec56-a30e-4661-a7c7-349554c61942,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
7091,e145903f-3ee0-4338-9b12-71011cccb238,exposed,2020-07-04,4,Generic Smartphone,6,Chrome Mobile,0,0
7093,e151c646-2aa6-4d8a-9391-fe8362ba8d62,exposed,2020-07-10,10,Generic Smartphone,6,Chrome Mobile,0,0
7094,e159b301-2981-4d31-921c-62be44127f83,exposed,2020-07-04,1,Generic Smartphone,6,Chrome Mobile,0,0
7096,e1753c52-b134-4b94-9a7e-b7a1727549fc,control,2020-07-09,13,Generic Smartphone,6,Chrome Mobile,0,0
7098,e1847ef0-0de9-4452-87ac-ddfa80ff7229,control,2020-07-06,1,Generic Smartphone,6,Chrome Mobile,0,0
7103,e1b20238-3294-4794-81d8-1c994becd25a,control,2020-07-04,3,Generic Smartphone,6,Chrome Mobile,0,0
7105,e1b6341e-5add-4646-93d7-c18010e9f4f8,exposed,2020-07-05,9,Generic Smartphone,6,Chrome Mobile,0,0
7106,e1c2d211-af18-4b2d-9656-f2a6addfdb70,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7108,e1c83c58-1697-44fd-a76d-a354b941f177,control,2020-07-10,0,Generic Smartphone,6,Chrome Mobile,0,0
7109,e1d16951-0889-4645-91b1-1bf19cafa51e,exposed,2020-07-10,14,Generic Smartphone,6,Chrome Mobile,0,0
7110,e1d4310f-eef0-46ff-a7a3-1855c0cab103,control,2020-07-10,10,Generic Smartphone,6,Chrome Mobile,0,0
7111,e1d49107-f02f-4e09-8750-b22ae05d841d,control,2020-07-06,6,Generic Smartphone,6,Chrome Mobile,0,0
7112,e1e4c1ac-31a2-4be3-ab85-8e60bf8ac8d8,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7113,e1e6ef39-338f-4145-af88-e0432a66b171,exposed,2020-07-10,12,Generic Smartphone,6,Chrome Mobile,0,0
7114,e1eae8e5-4e39-4749-8089-430355ffe863,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7117,e202a142-5042-4a85-a991-cb172abd0dd7,control,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,1,0
7121,e20df4d7-28c0-4a14-8d53-e8854103bcaa,exposed,2020-07-10,8,Generic Smartphone,6,Chrome Mobile,0,0
7123,e21bd15a-bd75-44d7-accc-20b3580f6055,control,2020-07-04,16,Generic Smartphone,6,Chrome Mobile,1,0
7128,e24e99b7-757c-4dca-8580-176651f233c7,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7130,e25c3b38-b178-45cb-9345-b3fdffc41325,exposed,2020-07-03,8,Generic Smartphone,6,Chrome Mobile,0,0
7132,e26d59d7-c448-4b2f-b30f-feea6bf6fd54,control,2020-07-04,8,Generic Smartphone,6,Chrome Mobile,0,0
7133,e282a098-3437-4bf3-9819-f547f9ad9731,control,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,1,0
7137,e29b13f5-7ddf-4518-bb1a-20477fdf455b,exposed,2020-07-09,4,Generic Smartphone,6,Chrome Mobile,0,0
7138,e2a5c04a-d21a-4467-b780-6a32a527748d,control,2020-07-09,8,Generic Smartphone,6,Chrome Mobile,0,0
7139,e2a7df8b-19f0-41c3-9378-d19df8519566,control,2020-07-09,9,Generic Smartphone,6,Chrome Mobile,0,0
7142,e2f49894-dbbb-410d-8559-b45bff0024d6,exposed,2020-07-10,7,Generic Smartphone,6,Chrome Mobile,0,0
7143,e3008794-38a6-4217-950a-b5a109c1da1e,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7144,e312dced-6852-4363-96d6-46942738af3d,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7147,e3271c10-3962-4ae4-9be9-23985836d647,exposed,2020-07-04,13,Generic Smartphone,6,Chrome Mobile,0,0
7148,e32b5338-5de4-4fce-b003-3791309b49a1,control,2020-07-09,14,Generic Smartphone,6,Chrome Mobile,0,0
7150,e344a772-4caa-4732-98fe-b6b0d114cfde,control,2020-07-10,6,Generic Smartphone,6,Chrome Mobile,1,0
7153,e34e0c34-6b9d-47fd-a0e9-e211d6de96fb,control,2020-07-10,15,Generic Smartphone,6,Chrome Mobile,0,0
7154,e35d570a-a60f-4c4b-8bc5-26fc94a1574d,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7155,e35f8e03-8b8b-4f30-acd5-302fb7003fbe,control,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
7156,e361839d-bee0-4b2a-b0e4-c0a5c0da27a8,exposed,2020-07-04,18,Generic Smartphone,6,Chrome Mobile,1,0
7158,e38ed4aa-b98a-40b9-8d13-b9e06308ee55,control,2020-07-08,1,Generic Smartphone,6,Chrome Mobile,0,0
7160,e3a6330c-3d6f-45bb-8cd1-66273a9f432b,control,2020-07-06,5,Generic Smartphone,6,Chrome Mobile,0,0
7161,e3ac1bcd-d9d1-48d6-a213-c60db6d610d9,control,2020-07-08,22,Generic Smartphone,6,Chrome Mobile,0,0
7167,e3db1cca-656c-43e9-b11c-c198ffca50dd,exposed,2020-07-08,2,Generic Smartphone,6,Chrome Mobile,0,0
7171,e3ec3b86-6f8b-48d6-9bc7-ed8aa51d6184,exposed,2020-07-10,14,Generic Smartphone,6,Chrome Mobile,0,0
7172,e3f3b5da-811f-4303-8629-6dfa3d979ee7,exposed,2020-07-09,4,Nokia undefined$2$3,6,Chrome Mobile,0,0
7173,e3f7412a-4afb-4177-bbc9-05e526cf9f2e,control,2020-07-05,14,moto e5 play,6,Chrome Mobile,0,0
7174,e3f86d28-5861-4ef7-8904-d40491a850c1,exposed,2020-07-03,4,Generic Smartphone,6,Chrome Mobile,0,0
7175,e3fd613e-b22e-467c-8ac3-687b82b2058e,exposed,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,0,0
7176,e3ff2b0f-f891-4f28-bd7a-d446c50dbadc,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7177,e3ffa005-362b-498d-bd9f-f4160e2dcd16,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7178,e4049dba-cb1a-45fb-9d73-7f1f82e41311,control,2020-07-04,7,Generic Smartphone,6,Chrome Mobile,0,0
7179,e4084ec7-5a6d-41ea-a55d-edc514467e1e,exposed,2020-07-08,14,Generic Smartphone,6,Chrome Mobile,0,0
7182,e436a27a-c1c7-4ebd-8014-83a5207580cc,control,2020-07-05,13,Generic Smartphone,6,Chrome Mobile,0,0
7183,e436d6ce-6b40-424f-93c2-5d311392406a,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7184,e44b9ba2-9a29-4477-a6ee-4913293a1a8b,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7186,e45f99c9-130f-49b0-bd99-c857a0500a34,exposed,2020-07-06,10,Generic Smartphone,6,Chrome Mobile,0,0
7187,e461fbce-eaf4-49f3-8c83-d4e8ee5414c6,exposed,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,0
7188,e47b5c83-3e71-4fa3-93f5-ca96036b666d,control,2020-07-07,7,Generic Smartphone,6,Chrome Mobile,0,0
7189,e487c054-f2c1-4e4c-bcad-c805cc5532ea,exposed,2020-07-08,22,Generic Smartphone,6,Chrome Mobile,0,0
7190,e489cecc-cd51-47f5-a423-3942f0b9f752,control,2020-07-04,10,Generic Smartphone,6,Chrome Mobile,0,0
7193,e4b19c4b-decd-49c3-9ddb-c30409c3d406,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0,0
7195,e4b41948-abce-4044-b7c7-00066614c5ea,exposed,2020-07-05,9,Generic Smartphone,6,Chrome Mobile,0,0
7196,e4b7b761-2b30-4b94-9d51-49643378d593,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7197,e4c0d4cb-d532-4fab-8a58-89fc669e2035,control,2020-07-09,5,Generic Smartphone,6,Chrome Mobile,0,0
7200,e4d82844-4edc-4a3f-987b-4a18a82ef1bc,exposed,2020-07-06,10,Generic Smartphone,6,Chrome Mobile,0,0
7205,e51783ba-5994-45d2-bcca-9b41ee902252,exposed,2020-07-04,0,LG-$2,6,Chrome Mobile,0,0
7207,e51acd0c-7faf-477e-a440-dd8639d576d7,control,2020-07-03,15,Samsung SM-J610FN,6,Chrome Mobile,0,0
7214,e54b47f7-1443-4a87-b5e7-d1104b714cfd,control,2020-07-05,21,Generic Smartphone,6,Chrome Mobile,0,0
7215,e553a07d-190b-4a43-92b1-3a72f2d3a0bd,control,2020-07-07,7,Generic Smartphone,6,Chrome Mobile,1,0
7218,e5622451-375f-482b-929a-7fde344dd947,exposed,2020-07-04,20,Generic Smartphone,6,Chrome Mobile,0,0
7219,e579043a-0b82-4208-9f82-806442a95144,exposed,2020-07-09,19,Generic Smartphone,6,Chrome Mobile,0,0
7221,e57f1054-6bee-44b8-9135-84b915792add,exposed,2020-07-08,20,Generic Smartphone,6,Chrome Mobile,0,0
7222,e580e33e-310f-4c17-87c8-28e81551ea1b,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7223,e582e7ce-e29a-497f-9d28-edf51268a7ad,control,2020-07-08,21,Generic Smartphone,6,Chrome Mobile,0,0
7225,e58b3895-0986-48e2-9ae4-6ef1820e1ec0,control,2020-07-06,4,Generic Smartphone,6,Chrome Mobile,0,0
7231,e5ac5069-a790-4720-9601-a2b294407084,exposed,2020-07-08,7,Generic Smartphone,6,Chrome Mobile,1,0
7235,e5c82bad-0e7e-4a36-bf46-0a7380bef2bf,control,2020-07-05,0,Generic Smartphone,6,Chrome Mobile,0,0
7236,e5cd050e-c4a3-478e-a728-8f479f2707f1,exposed,2020-07-09,23,Generic Smartphone,6,Chrome Mobile,1,0
7238,e5d370f2-a351-4419-a2a4-fba9412f048c,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7239,e5d43061-81ef-4e57-bd39-cdc362cfc671,exposed,2020-07-05,16,Generic Smartphone,6,Chrome Mobile,0,0
7240,e5db6e11-7122-48b7-82f4-71f2091cbae0,exposed,2020-07-05,3,Generic Smartphone,6,Chrome Mobile,0,0
7241,e5e2b260-7a44-4401-ad2f-361a6a6d91d1,exposed,2020-07-10,10,Generic Smartphone,6,Chrome Mobile,0,0
7242,e5e490ea-6fac-4cce-91cc-2caa50ce2217,exposed,2020-07-03,3,Generic Smartphone,6,Chrome Mobile,0,0
7243,e5ebfe87-1d9a-4eb0-8391-658ad37d78af,exposed,2020-07-09,20,Generic Smartphone,6,Chrome Mobile,1,0
7245,e5eef18b-8a8d-41cd-afae-036a7c7b4db1,control,2020-07-04,7,Generic Smartphone,6,Chrome Mobile,0,0
7246,e5ef24cd-870f-42d9-b24a-23f7bbf158a3,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7247,e5f2fbb4-23ad-481d-81ca-5b8f80119100,exposed,2020-07-09,19,Generic Smartphone,6,Chrome Mobile,0,0
7250,e601fe29-bf69-4d56-897c-590ad30a11f4,control,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,0
7253,e61c9557-fae9-4c66-9922-a96306c499de,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7254,e62680d4-a743-4bf6-b13c-0d66cc1ce4c9,control,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,0
7255,e6408976-2287-4c5d-930b-91da8018fa11,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,1,0
7256,e64c404a-8eb6-4420-999c-c8f5cdfad01d,exposed,2020-07-05,11,Generic Smartphone,6,Chrome Mobile,0,0
7257,e64cc712-3395-4edd-84d4-e24ced860f66,exposed,2020-07-09,18,Generic Smartphone,6,Chrome Mobile,0,0
7258,e64efcac-da6e-4b60-a8bb-002fc7e5f45c,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7259,e65f3935-6dd6-41f3-ba10-d2ef2500616b,control,2020-07-10,2,Generic Smartphone,6,Chrome Mobile,0,0
7262,e68435e3-54e0-4f14-9f2a-46b3afc2eb89,exposed,2020-07-05,16,Generic Smartphone,6,Chrome Mobile,0,0
7264,e6b48f40-e13a-43b5-a34c-f96908c6d0fa,exposed,2020-07-08,19,Generic Smartphone,6,Chrome Mobile,0,0
7265,e6c0528b-a83d-4d5a-be2f-afef8a84fd9d,exposed,2020-07-07,9,Generic Smartphone,6,Chrome Mobile,0,0
7268,e6eb9b83-27d4-4504-82af-048f92f56b38,control,2020-07-04,4,Generic Smartphone,6,Chrome Mobile,0,0
7269,e6ebc08b-6085-470e-a392-4035ce0bdbfa,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7271,e6f4ffc1-2e3b-48d5-b99c-488c8336fe7d,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7273,e7032cb8-9c57-46eb-8819-3a45dc05a23e,exposed,2020-07-04,18,Generic Smartphone,6,Chrome Mobile,0,0
7275,e713bd9f-206c-45bc-953d-80a6c618f153,exposed,2020-07-06,4,Generic Smartphone,6,Chrome Mobile,0,0
7276,e716a1c5-9507-48b3-ab0a-75f6b06642aa,control,2020-07-05,8,Generic Smartphone,6,Chrome Mobile,0,0
7277,e71891d2-3514-4be8-8c04-ce64b294ebab,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7278,e7192f81-528b-42db-9ace-232210cb3f64,control,2020-07-06,1,Generic Smartphone,6,Chrome Mobile,0,0
7279,e7245ae6-a8b7-4d65-bb87-a0da2224f7c5,exposed,2020-07-10,10,Generic Smartphone,6,Chrome Mobile,0,0
7282,e73da19a-629c-40af-ae9b-b9e39d296c6a,control,2020-07-07,8,Generic Smartphone,6,Chrome Mobile,0,0
7283,e73f359c-7b43-4b59-8c59-471c9d50ac0e,exposed,2020-07-03,9,Generic Smartphone,6,Chrome Mobile,0,0
7287,e74b45b4-3e0c-484d-8514-416acfc7ec36,control,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,0
7290,e7655d70-d0cf-4dd5-b73d-e4295ed3554a,exposed,2020-07-03,0,Generic Smartphone,6,Chrome Mobile,0,0
7292,e796a266-ed13-41ae-b1f7-00ead2b20bfe,control,2020-07-07,8,Generic Smartphone,6,Chrome Mobile,0,0
7294,e7976a81-9c90-4430-9abe-7e9ccb9337b5,exposed,2020-07-03,13,Generic Smartphone,6,Chrome Mobile,0,0
7295,e7ad0398-c5ef-4c52-af27-f2ec4fd9ce12,control,2020-07-04,19,Generic Smartphone,6,Chrome Mobile,0,0
7296,e7ae64bc-d0e2-4432-aa9e-87cc5df0661e,exposed,2020-07-10,16,Generic Smartphone,6,Chrome Mobile,0,0
7297,e7af66a6-d638-4b88-9f2f-0095200af40b,control,2020-07-05,11,Generic Smartphone,6,Chrome Mobile,0,0
7298,e7b0ec7b-ef03-4aae-8b4a-6994d7f6f2d4,exposed,2020-07-04,17,Generic Smartphone,6,Chrome Mobile,0,0
7300,e7c0e67e-a4c7-42ae-b705-bec5aa21a2cd,control,2020-07-05,19,Generic Smartphone,6,Chrome Mobile,0,0
7302,e7c39020-f55b-4869-a838-35ae2222beb1,control,2020-07-09,21,Generic Smartphone,6,Chrome Mobile,0,0
7303,e7c67380-92dc-47a6-bdb4-726ce4d8950f,control,2020-07-06,3,Generic Smartphone,6,Chrome Mobile,0,0
7305,e7cddbb2-d8c1-4481-a044-624e095dda77,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7307,e7d5ee63-3ffe-45b9-9300-369556f8ab63,exposed,2020-07-09,13,Generic Smartphone,6,Chrome Mobile,0,0
7310,e7da296d-584c-4972-91e0-55696c290b47,control,2020-07-08,22,Generic Smartphone,6,Chrome Mobile,0,0
7319,e81cba54-b37e-4f0c-8b92-47706e9403aa,exposed,2020-07-05,18,Generic Smartphone,6,Chrome Mobile,0,0
7320,e81ce493-0c67-4d7f-ac7f-6239db2fbbe2,control,2020-07-04,12,Generic Smartphone,6,Chrome Mobile,0,0
7322,e82e47bd-cbad-4994-8c80-0b34290db6bd,exposed,2020-07-10,8,Generic Smartphone,6,Chrome Mobile,1,0
7323,e8420032-80fc-453c-b7c4-50029a3d7ea1,exposed,2020-07-09,22,Generic Smartphone,6,Chrome Mobile,0,0
7324,e84269b1-a956-4085-a8ff-b0fddcb6b0e8,control,2020-07-04,16,Generic Smartphone,6,Chrome Mobile,0,0
7327,e863edc1-768f-4bcc-a88b-f07ac3b1ce46,exposed,2020-07-05,13,Generic Smartphone,6,Chrome Mobile,0,0
7328,e865403d-6932-419e-8198-e33f5b840381,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7329,e874966b-895d-40e6-a5e6-af0741ccd5e9,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7330,e876126c-7945-4fe6-88bf-571118eb54a6,control,2020-07-09,14,Generic Smartphone,6,Chrome Mobile,0,0
7331,e87f38d7-9a22-418d-aa24-bf05c9990f05,control,2020-07-07,22,Generic Smartphone,6,Chrome Mobile,0,0
7333,e8929629-6962-454c-ada4-945107f735cf,control,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,0
7335,e896ee49-32b3-45d7-9fa3-f1f85f1f8b45,control,2020-07-03,15,Generic Smartphone,6,Chrome Mobile,0,0
7339,e8c5dd16-c286-4804-8bfc-8a67758d78ed,exposed,2020-07-05,13,Generic Smartphone,6,Chrome Mobile,0,0
7340,e8db4365-3a34-40af-a7ad-c9d2774146d8,exposed,2020-07-04,6,Generic Smartphone,6,Chrome Mobile,0,0
7350,e9066f7e-927b-4948-8145-8aa2511ab916,exposed,2020-07-08,18,Generic Smartphone,6,Chrome Mobile,0,0
7351,e90b4aff-0959-4960-918f-86a787519f65,exposed,2020-07-09,5,Generic Smartphone,6,Chrome Mobile,0,0
7352,e9136f3d-3917-4aa6-9a11-aa443158c1b1,control,2020-07-08,9,Generic Smartphone,6,Chrome Mobile,0,0
7353,e91b12fc-deff-4370-a47a-19569569d5a6,control,2020-07-10,5,Generic Smartphone,6,Chrome Mobile,0,0
7354,e923d2f0-8c23-49c6-9be5-04855ae85302,exposed,2020-07-10,9,Generic Smartphone,6,Chrome Mobile,0,0
7356,e92aefb3-4c0b-4dfa-bb11-16dae8f80080,control,2020-07-05,9,Generic Smartphone,6,Chrome Mobile,0,0
7357,e92f496f-6142-4a04-bd67-9239f5a80293,exposed,2020-07-05,1,Generic Smartphone,6,Chrome Mobile,0,0
7362,e93f37c7-395d-490f-8ccb-9a21647da1a2,exposed,2020-07-06,8,Generic Smartphone,6,Chrome Mobile,0,0
